id,review_count,categories,rating,transactions,latitude,longitude,neighbourhood
WHRHK3S1mQc3PmhwsGRvbw,5612,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"['pickup', 'delivery']",40.7628355,-73.98518009478293,Lincoln Square
GpWXEpVyehmKP2WQsD_Y8g,171,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"['pickup', 'delivery']",40.710484,-73.963408,Lower East Side
iXV4FMZPru7BB_nwN_8mVw,1101,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",40.7471944,-73.9566640197964,Tudor City
vWoT1h8E2eWvIdJqpuxfdg,495,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"['pickup', 'delivery']",40.7176299520983,-73.9954301342368,Chinatown
4Objcs7HXSGuzpb0SOa-Jw,1068,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],40.73204650000005,-73.99966984110456,Greenwich Village
j9TdOBSQ1LRw8v3hW5fObQ,3168,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",40.711191,-73.961424,Lower East Side
OwV-MtDBC2H08rVcBqP2mA,2551,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,['delivery'],40.760506289326,-73.994564488901,Clinton
gUJ6pHYd_fp2Ypq377P_vA,1149,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",4.5,[],40.721021,-73.962177,Stuyvesant Town
j8cKSxr6aQ8qTx23FLyyiA,536,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,['delivery'],40.7251,-73.9778,East Village
7B2XMvV5uGuKyl19-HTSvg,1636,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"['pickup', 'delivery']",40.76109565929796,-73.97775724465905,Midtown
JION8hhg7q6zyayHYwhxIw,2546,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],40.7396039,-74.00847657515718,West Village
NAlOPUbFQVE0bUu8_wmBLQ,606,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['pickup', 'delivery']",40.73901,-73.9891,Flatiron
Xf6e3HaP0AgMBxY7dEDkOA,2125,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"['pickup', 'delivery']",40.7176199,-73.99249,Chinatown
0L03onqNwxWLrbb_FCK79A,2522,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"['pickup', 'delivery']",40.7464987,-73.8992328,Roosevelt Island
00kdvS6FY0gTN5BV03tx5Q,386,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,[],40.7541644,-74.0009082,Clinton
Orbsfc3nI21mQ8cwSPahhg,294,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],40.71305,-73.95732,Lower East Side
pCfGgX0WxGASGM4-Yhr2Pw,596,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"['pickup', 'delivery']",40.7406999,-74.00436,Chelsea
EBK0OkVMBg_n_KxAU_4DZg,614,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"['pickup', 'delivery']",40.7261288,-73.9896645,Noho
vbvtWBbO3Q-Q15w7aHxgVg,5042,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"['pickup', 'delivery']",40.7342670594805,-73.9910549187747,Flatiron
gtXP0CmOnBbgfnff7VXa7A,472,"[{'alias': 'french', 'title': 'French'}]",4.0,"['pickup', 'delivery']",40.73928,-74.00695,West Village
CuwHhq1MKX5hm8YyxtqukQ,253,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,['delivery'],40.74745,-74.00041,Chelsea
QQpQujXQGbZBK6BeAokzDA,152,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",5.0,"['pickup', 'delivery']",40.714166,-73.949612,Lower East Side
euqvuleuiGyMffTR23eeYg,249,"[{'alias': 'egyptian', 'title': 'Egyptian'}, {'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"['pickup', 'delivery']",40.7212932028146,-73.997309692204,Little Italy
0Q3xCYWK2N-wJfXjLa9dFg,498,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.0,[],40.71958,-74.00581,Civic Center
L3REPLCvQpMapYPd_fkS-A,759,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['pickup', 'delivery']",40.74207,-74.00565,Chelsea
vyKBwzRdNX4yiJDIFv37iw,568,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],40.7299099,-73.95548,Stuyvesant Town
xRiLLXjeM2wOvVTYJH2__A,1120,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,['delivery'],40.67206,-73.95717,Lower East Side
abZ-mEvF6Tj4hfyIg0lKwQ,682,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['pickup', 'delivery']",40.7629734277725,-73.92119564116,Roosevelt Island
EDucGBSfQ0YIbxdHS-KnCg,242,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",4.5,[],40.741019,-73.990692,Flatiron
OqNmzS2N2I750zYgUC6IgA,836,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],40.73927328386238,-73.97345768834332,Stuyvesant Town
SMrj71bWo1lomSbU8wXgyw,349,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,"['pickup', 'delivery', 'restaurant_reservation']",40.731032,-73.988569,Noho
LpVbI-E9C-CSp7WhU5h2Iw,627,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'malaysian', 'title': 'Malaysian'}]",4.5,['delivery'],40.70717,-74.00192,Financial District
JhJLPp6KuBcD3CHCkEKJ_A,1085,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"['pickup', 'delivery']",40.72029996280202,-73.99304888458795,Little Italy
NXg-oNpx0GYNiErdHb8L5A,612,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.5,"['pickup', 'delivery']",40.7388534,-73.98367370212858,Gramercy
jYhbUh1TV7SCfPxjIhVpcg,1190,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",40.7244378855031,-73.9915524,Noho
Ms3CAGddVbgetiQrpzqxPQ,1583,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}]",4.0,"['pickup', 'delivery']",40.67486,-74.01602,Financial District
SmLFW1Ncg26KfVRVX3GVFQ,172,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,[],40.74502,-73.98513,Midtown South
V-FCEicobl5Su-R7EVJQNA,1643,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",40.73069,-74.00015,Greenwich Village
9yc2V6zNpLG58uPV_ykBog,675,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"['delivery', 'pickup']",40.75558,-73.99012,Midtown South
rU9cKxAVU4Gd_JhAqp_bTA,2028,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['delivery', 'pickup']",40.675919,-73.999059,Financial District
REDWyPG0UJc5u8iU8mP6Hw,445,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"['delivery', 'pickup']",40.7438607,-73.9861214,Midtown South
ONQRhDuWv0e9R5xOiI7YAA,1356,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"['pickup', 'delivery']",40.759142237934725,-73.98989855434367,Clinton
X83qWL5WPR-QWGXGQ8WP-Q,303,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",40.770153,-73.954956,Lenox Hill
MKYhiSeXjahxh9O4Gqnimw,3290,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]",4.0,"['delivery', 'pickup']",40.7478576793883,-73.9865590631962,Midtown South
f7apP8A_0_KqcGQTK4V2TQ,872,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,[],40.76079,-73.97221,Sutton Place
zEIt0xaPM9DIS-pc118O6A,1456,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,['delivery'],40.71931,-73.99689,Little Italy
AgAkUVLN_axMY-bzbNCfCw,1969,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",40.7262,-73.9836,East Village
E_Rxnmim6J2ECFtU0QGlsQ,301,"[{'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,[],40.71623,-73.99925,Little Italy
l9b8NbDyhKhnjLKtUwlPwQ,986,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"['delivery', 'pickup']",40.6877844,-73.9706046,Lower East Side
diX-SHOYXgGzEEYMCLxaCw,118,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],40.71946,-73.98498,Lower East Side
15k7iqFbhf4h8L01yggLqg,689,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"['delivery', 'pickup']",40.72813,-74.00188,Greenwich Village
uQ0kF3fiJFDm0oDVRaMBkw,138,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,['delivery'],40.753517,-73.937647,Roosevelt Island
z7H9ApIGopnDnQaglnPTzg,765,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"['delivery', 'restaurant_reservation']",40.75433,-73.97277,Turtle Bay
yZJbealagfujEkgesAl2hA,1726,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['pickup', 'delivery']",40.7276,-74.000045,Greenwich Village
PjjpgjY_sdawJU1JHbyNTQ,639,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"['delivery', 'pickup']",40.729711,-73.987127,East Village
iAoHFfB_T8U31PhIzD-o_g,901,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"['delivery', 'pickup']",40.761105,-73.980164,Midtown
G5YZ7UcqCEYtezOxEETZjQ,175,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,['delivery'],40.691328,-73.987861,Chinatown
qgY41g_eg0eNzewCXmKcaA,201,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'italian', 'title': 'Italian'}]",5.0,['delivery'],40.69023,-73.99634,Chinatown
L0XYugkXpuACPMQ451MB8g,352,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.5,"['pickup', 'delivery']",40.6749782203506,-73.9995224876405,Financial District
ILwCoB-PD8n9ObGk_sac0A,93,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"['delivery', 'pickup']",40.71326399774355,-73.95637202012806,Lower East Side
xbrQ2dHuQoFJmNxAuOky4A,571,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",40.72693,-73.99319,Greenwich Village
trOfIBnEr_CxZuLRyGj9FQ,1551,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['delivery', 'pickup']",40.6786672454389,-73.9791200818081,Lower East Side
zXCGF0XtqjOv1s4DUHOtqg,117,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,['delivery'],40.68146,-73.95589,Lower East Side
m6sYBuozGY1JhnHlBf1Bzg,1126,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"['delivery', 'pickup']",40.726934,-73.994404,Greenwich Village
bnDfFdiCcPzhuNWUJORvLQ,1352,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"['pickup', 'delivery']",40.714167,-73.998803,Chinatown
W5RSIwNKBa7k0jeAs5KDYg,867,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",40.775049,-73.953553,Yorkville
ePqKbqXFBCbwBaWiN2Jo9w,257,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,['delivery'],40.7386178790617,-73.9834206895483,Gramercy
7gZGVdqMch7ls0IGO3DijQ,675,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"['delivery', 'restaurant_reservation', 'pickup']",40.77492,-73.95412,Upper East Side
ZQ8E37pWd4KBgtdcWKx5IA,152,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],40.735702,-74.005761,West Village
j0Q-yyxS2WiL3foCJEV4eg,789,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"['delivery', 'pickup']",40.7179075,-73.9907183,Chinatown
zjQSHwU-raZZfuJ6KaVuZA,126,"[{'alias': 'georgian', 'title': 'Georgian'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"['delivery', 'pickup']",40.734764,-73.985862,Gramercy
NDIrifAl6K-RrnZ2D3ZGbw,914,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['delivery', 'pickup']",40.68351,-73.96643,Lower East Side
eWMuXtaBzf0H5u0Vf_zpjw,309,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'diners', 'title': 'Diners'}]",4.5,['delivery'],40.7263263267119,-74.0034471165676,Greenwich Village
k2sHdf6WeY22pK3hs6mtqA,351,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,[],40.75245723977984,-73.98936677488305,Midtown South
e64Y17DJgjotSz8B9gEI7Q,431,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,['delivery'],40.67795,-73.9961,Chinatown
wSGZA3DOFSUvALZRKCM_Sw,831,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,['restaurant_reservation'],40.767568,-73.952815,Lenox Hill
OUp31SPcjK8wkBK_E6h2Gg,69,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],40.7422837,-73.9831629,Gramercy
fNKYBpQJivICm0ORb3nb_Q,147,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,[],40.72161,-73.98875,Noho
D-E4HgANyW_PFEOLzTsLvw,141,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,[],40.7218841,-73.9866691,Noho
xTnivXEdEtXrnhp-z4JGvg,808,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['delivery', 'pickup']",40.70961,-74.0093799,Financial District
g5f6p9jfzB30Mhcu6d5OWA,257,"[{'alias': 'french', 'title': 'French'}]",4.5,"['delivery', 'pickup']",40.73382,-74.00042,West Village
nD7Hcq5aaCASbWzc0-Sg3A,891,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"['delivery', 'pickup']",40.72365,-73.97899,East Village
8wMJdpw2R_4VfS55itB_gQ,458,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,[],40.7184736,-73.9600178,Lower East Side
xzN2k19JXDYjOWAhNw62aw,357,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"['pickup', 'delivery']",40.725612,-74.007916,Tribeca
0yMlU3xbdawYFXmjNc0dhw,274,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['delivery', 'pickup']",40.76419,-73.99182,Clinton
H87m0azdhuw5uo6Y166uUg,444,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"['delivery', 'pickup']",40.765385,-73.978002,Midtown
eTR6nfHvQzvKX7Dcd6JrfA,728,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,[],40.7535743713379,-73.9914321899414,Midtown South
zekbMn7KWtzxTFLtfEqb1w,925,"[{'alias': 'cuban', 'title': 'Cuban'}]",4.5,"['delivery', 'pickup']",40.7489644,-73.8690814,Roosevelt Island
l2u-IHL-rNz0uvn6-UC-Rw,790,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],40.71069,-73.96559,Lower East Side
0ROpM3UcZhprN6dhwK2Hsw,295,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['restaurant_reservation', 'delivery', 'pickup']",40.72892,-73.98411,East Village
mWi1AZgb8HJjDsnz5lXsLA,675,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",40.75673,-73.9843,Midtown
WmK7GXwOnLSTRN1ocyUThg,624,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],40.7181606872639,-73.9976975651144,Little Italy
iSjPBJRiWqrgxW7ZM3CGig,572,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,"['delivery', 'pickup']",40.71442,-73.960441,Lower East Side
0ALbdMnTBX0vkSPLzIDMlw,437,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"['delivery', 'pickup']",40.735088,-73.9931414,Flatiron
JEQ00qBAepe0oSiUBdfIew,2693,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"['delivery', 'pickup']",40.77444,-73.90786,Yorkville
8oO6j7AlnAbMSJs9Oj9GIw,175,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"['restaurant_reservation', 'delivery', 'pickup']",40.7573689002,-73.9764462233,Midtown
k5NAz3-goMXKoUqPfOZ1Hw,2169,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"['delivery', 'pickup']",40.73101549145275,-73.9886217,Noho
scjoZtbTQHi35xhAlUm2iQ,795,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"['delivery', 'pickup']",40.753918142987104,-73.98531150211585,Midtown
JXcYD52B4190gIh6_RSXCg,1418,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['restaurant_reservation', 'delivery', 'pickup']",40.76138,-73.99071,Clinton
0laCKZiHrdM_ZKdhTFbGgg,574,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['restaurant_reservation', 'delivery', 'pickup']",40.707999,-74.0142651,Financial District
MGd6HFEq1ALD58XWNviSXw,472,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.0,[],40.70342863348067,-73.99214637055226,Chinatown
vRqj40pRwz0OHHRVgOdgRg,436,"[{'alias': 'british', 'title': 'British'}]",4.0,[],40.74133,-73.98747,Flatiron
Y98a2y3r77l7S4wVS4Vqzg,288,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"['delivery', 'pickup']",40.75447,-73.92456,Roosevelt Island
kNOr6_g6QfBHdhf89j3g5w,602,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],40.71429,-73.99798,Chinatown
jf3JRaxUYU93x8LFU-8gkA,625,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['delivery', 'pickup']",40.7368323318866,-73.9877132715179,Flatiron
ZamvzoxEKiJEboO0ZUdogw,183,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"['delivery', 'pickup']",40.71981,-73.99722,Little Italy
4hukJNoy9F2ILYJZWl4Xlw,546,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"['delivery', 'pickup']",40.7198495417833,-73.9885318279266,Noho
CCBy_QYHbTtPrAKHS3pqHg,293,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}]",5.0,['delivery'],40.7172335,-73.94504,Lower East Side
QxthR7-GAbqj1cLocOD6Nw,248,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['delivery', 'pickup']",40.6808,-73.97764,Lower East Side
Pu0AKdb_fSg0S_crsIp0uw,212,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'australian', 'title': 'Australian'}]",4.5,"['delivery', 'pickup']",40.72052,-73.9901,Noho
0ASfmKBIeJlTO6IzES6rzw,360,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,['restaurant_reservation'],40.72654,-73.99956,Greenwich Village
Li52Rr6BM4bGNYdpn7H8_w,414,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"['delivery', 'pickup']",40.742702,-74.000778,Chelsea
OwDRIugcA4LkUuTRqpJsog,273,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",40.7312720665479,-73.9593493647979,Stuyvesant Town
SWK0AQ5KTDDCt8AtOhhasg,335,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.0,"['delivery', 'pickup']",40.705644,-74.00188,Financial District
6FZf17rNThWKoF4EU18wnw,447,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"['delivery', 'pickup']",40.738851870947,-73.9941236398979,Flatiron
ga6sRtE0l85iftw_5-W84Q,5330,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,['delivery'],40.72516,-74.00296,Greenwich Village
A0saPXtRGKl-SVJGQyQAOw,916,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"['restaurant_reservation', 'delivery', 'pickup']",40.71151,-74.00597,Civic Center
